/*Number of Nodes*/
70
/*The Depot*/
40.75182940784779 33.73497701337106 depot
/*The Locations (x_coor y_coor name)*/
2.983288882802104 9.440121472697527 loc1
22.74141443247876 46.79227929618444 loc2
19.18580842218694 3.648131623068096 loc3
5.733088309500084 9.531893625885884 loc4
46.29626094791462 25.45370970978855 loc5
23.73092166567678 11.1466611402088 loc6
18.19240241551141 45.6821778532079 loc7
14.14807630297841 36.48025159797619 loc8
28.74417523652539 40.4079740283651 loc9
34.77224778017928 10.06414008309936 loc10
24.89429871368157 29.34792501091198 loc11
10.2306231932299 39.39358096295926 loc12
35.00929579554143 33.23407996750098 loc13
44.48643579439835 29.46200353445992 loc14
21.58679252073263 1.619477819827553 loc15
24.84626790706021 49.88779742937965 loc16
40.72795200555792 22.35793732821802 loc17
1.223583723757571 30.02320054022272 loc18
40.82196746265543 20.37325461253769 loc19
19.39141074486411 7.734737611248782 loc20
17.97821616274536 35.39588472644644 loc21
4.236360984421783 21.56835341258285 loc22
13.70357361451739 34.49711953371415 loc23
3.545200816257266 5.599370117318569 loc24
40.47096513193743 49.11822174999961 loc25
19.20432719950432 16.5642786426088 loc26
22.25424184509975 44.11943396423575 loc27
14.02745343425966 13.68913445842557 loc28
19.49581966911166 18.26949871198125 loc29
45.47956586018086 2.986979215750718 loc30
38.07974253284451 11.09249975281765 loc31
40.93482024706645 2.233984352712909 loc32
45.86387631549086 44.86392803546368 loc33
24.72079538122503 15.13625207085601 loc34
24.81855572795504 17.57212078029097 loc35
8.7344194265136 20.48944075094536 loc36
12.86786755623597 14.889123553232 loc37
2.681560655054876 3.577854604069613 loc38
15.56906079410765 17.64438590696113 loc39
8.543081198607045 47.85229050602795 loc40
17.56269100820029 45.78993661535466 loc41
26.68523991802174 39.92771501293498 loc42
32.74882565910208 42.82368779730123 loc43
12.47089027929126 41.78005121836797 loc44
14.88103122854037 23.61669669005744 loc45
8.6967082744072 25.74333976735839 loc46
48.08456042025221 9.980513628271886 loc47
31.37765178222172 36.83289466071615 loc48
28.73102359148916 45.58056999478796 loc49
22.37586775659259 17.61493942113573 loc50
20.67409365205289 28.95338404401805 loc51
11.95843989937029 23.5389304610445 loc52
18.55027030191855 48.19658243795722 loc53
47.18020112074542 44.75514936509445 loc54
6.993414308127605 4.488023799713092 loc55
30.75212605835463 23.00505470035134 loc56
3.924419029580778 17.53170472222638 loc57
14.09217435372413 26.11016040906004 loc58
27.96509118624746 36.26250340882689 loc59
3.59373504633565 44.78251575948796 loc60
6.768600296951521 39.23347894069636 loc61
33.42337541844378 12.24067475291431 loc62
31.81055685267674 26.80298549798112 loc63
41.65955406818359 25.9458472602499 loc64
27.46230062070925 29.51261816577102 loc65
15.31562232441481 9.797751125726856 loc66
18.44621554086708 16.53386944907233 loc67
15.17534092539687 23.78497525062108 loc68
5.567352275560655 8.981134106180239 loc69
