/*Number of Nodes*/
30
/*The Depot*/
7.19038198081734 38.25088445394279 depot
/*The Locations (x_coor y_coor name)*/
38.03805495978547 27.760407333424958 loc1
48.12049507985991 29.936350994686595 loc2
39.81111461161362 19.981522864686795 loc3
45.02278161288542 17.55362945882082 loc4
25.7977259479517 11.187692483458973 loc5
28.725206783128733 47.22324502766731 loc6
3.4971556504929833 7.604576891268122 loc7
21.285667201475 28.07022292374109 loc8
16.527125889289916 14.072559350016778 loc9
22.06220727221755 39.19803783176157 loc10
44.40872993709007 24.388284391120337 loc11
8.473853974049177 16.03443800009608 loc12
17.277184929683354 28.71709719981831 loc13
11.105964205626206 0.8081365046654632 loc14
39.87459170436633 18.889466135124973 loc15
4.3543404079843135 30.873311853859285 loc16
7.3908456394965345 42.449559419903714 loc17
6.837556998225458 4.940612139263168 loc18
27.20848851801061 42.27266618653833 loc19
31.40928668052142 15.507621217179878 loc20
24.825672594278902 4.328427618487963 loc21
37.025622932143705 9.334741607259561 loc22
10.07154206773918 31.22431217277521 loc23
1.6443456141661317 3.4247533414986817 loc24
14.139957155429506 14.150046920659975 loc25
10.000265802833669 27.925316501576603 loc26
34.857181059738764 32.90245787159318 loc27
12.925725982412262 9.797453199839461 loc28
6.8538238675112435 37.421081826000346 loc29
