/*Number of Nodes*/
100
/*The Depot*/
26.1592202716036 34.55318748366902 depot
/*The Locations (x_coor y_coor name)*/
11.71803081244094 36.61442169938129 loc1
11.09516689001878 30.96612687009341 loc2
13.02943442831262 26.41628102014453 loc3
32.918954392739 42.86316720630099 loc4
42.86362328826633 21.68848064747005 loc5
47.27065354485521 37.06971253220382 loc6
35.60222959299896 5.881203021675352 loc7
32.37088334502094 8.233920245860549 loc8
19.82749892768202 47.14150809984173 loc9
47.11137292820597 43.37306344821634 loc10
6.525500213615315 24.6160967356311 loc11
3.761327849752483 17.21557749196411 loc12
5.972273992241722 18.84007651349772 loc13
42.48432618813102 43.89159254740868 loc14
49.42994040606001 1.596647908072407 loc15
23.62485362258788 7.059038978843052 loc16
14.88167818053462 18.78114075770098 loc17
37.40336175561119 0.1410665466390348 loc18
2.126344462016289 31.34824719617094 loc19
34.30772205217698 19.25522822022142 loc20
33.06208760311622 29.08284193294224 loc21
43.16394456083137 45.68988111214968 loc22
13.3275399544986 20.48600120222681 loc23
20.06530225768513 44.934285833062 loc24
49.29110879032639 4.679561421669503 loc25
22.23737430300377 13.91316631904168 loc26
27.46082586695493 48.93637701877599 loc27
29.95615838985357 14.23562983666408 loc28
39.17081329312413 20.9219913392035 loc29
44.55044537843833 4.339063066644266 loc30
31.45670070277759 49.05542046122633 loc31
47.78532371328239 14.75468357739042 loc32
1.91492697475944 23.014052782036 loc33
31.42754669889709 23.28857020977939 loc34
10.52653421071143 36.41611738725963 loc35
9.333794616371321 35.76544319616078 loc36
0.3521803961557934 48.2473956622803 loc37
38.8402892823127 25.17584582090922 loc38
40.7447750135043 30.74185565553835 loc39
4.304768578747897 46.79345223223019 loc40
26.9052814144039 48.96780224649653 loc41
20.52143522295258 21.54238403936616 loc42
45.92547349172818 3.021932027406271 loc43
17.86139013355563 33.47213109077795 loc44
47.45811170006408 28.97766713753292 loc45
6.637214140512981 12.33306023684491 loc46
15.06124062557147 24.6728396535237 loc47
36.19671086243578 7.436264498275714 loc48
21.60041877252399 34.5026207942167 loc49
16.17029021493683 8.537418573954358 loc50
40.47095442091977 14.80438777348477 loc51
38.90042884127973 44.0895821587994 loc52
9.459548806823898 16.06269987728697 loc53
48.19888582172413 36.6094359663678 loc54
32.73411898583268 27.27096913160175 loc55
35.2935596436592 45.43881594404526 loc56
22.02822785836199 7.059188706204511 loc57
36.05249504099559 29.34141671265337 loc58
21.12566587318984 9.422114777181328 loc59
32.89938503901793 19.5676084294528 loc60
34.68290268377929 41.04570001225203 loc61
9.956455731853481 28.03431913404865 loc62
45.11935830218495 2.421847150215556 loc63
29.36683334050569 41.14531401715086 loc64
20.51382399502785 9.713266053172953 loc65
10.99052572812249 8.462327915074802 loc66
37.95884700330788 23.12793420539569 loc67
48.48713241797875 45.83231776100847 loc68
23.92314481881226 42.39243567084326 loc69
34.08546361381685 7.218220038871914 loc70
10.48716717935217 8.184645976974997 loc71
10.58612819404593 37.20538150206762 loc72
28.26212263223535 5.772975208518394 loc73
42.56206669453552 49.2801833487018 loc74
38.24705406804235 20.71376535797389 loc75
29.10107000979569 35.23192003661698 loc76
3.975697101946618 31.25281228247968 loc77
8.241490015806191 48.95914409466475 loc78
26.33206778334592 46.95493794359702 loc79
26.60023486642924 37.80181572153955 loc80
0.6312136944621072 17.48038760367158 loc81
36.73352889164209 11.62023252372457 loc82
1.267075334427936 1.270340700678974 loc83
23.18083448225863 23.83398655329892 loc84
1.719837260087143 23.24711390726866 loc85
13.70458246931164 25.51089052338634 loc86
35.13428939805323 37.30499102653236 loc87
37.10674318958708 5.695535057293627 loc88
10.46954186130004 43.2917190903184 loc89
23.99404598079559 32.44309010805632 loc90
18.98669779150939 23.38946246460386 loc91
29.17892102290145 8.671177872464654 loc92
3.937607833223472 8.455080503073752 loc93
48.67633622111256 25.79989194668148 loc94
49.42124607601597 6.313558610636494 loc95
5.525620837225375 25.57332529670973 loc96
2.201439508450254 6.727409602258582 loc97
15.15635011979868 46.72906280226868 loc98
26.93923769005436 39.18448652155712 loc99
