/*Number of Nodes*/
70
/*The Depot*/
5.878663337815116 37.9348753483698 depot
/*The Locations (x_coor y_coor name)*/
19.201831217344 18.53146894143457 loc1
28.32584041678082 44.19349314058546 loc2
45.79384823117698 29.09751922022934 loc3
28.67108343925451 39.21730824784927 loc4
45.08267452601042 27.72627288492381 loc5
7.349877961896739 23.02017057103892 loc6
7.095268303941777 3.543211693412818 loc7
6.251093746495606 27.07378393065753 loc8
39.58836549281096 35.96928763165083 loc9
33.44571022484386 22.35916739789832 loc10
38.7518227946204 49.82462184937582 loc11
12.14176931394196 22.55769514962033 loc12
25.19499558424806 14.49885305237504 loc13
46.93092262923525 22.53251928818298 loc14
38.06525347935893 44.92944580110504 loc15
36.55928060292358 25.81772163928089 loc16
39.00753953846933 3.941726956778713 loc17
32.310750106468 30.75481414154197 loc18
34.6942013759401 30.41749187774429 loc19
14.25256328347076 39.63781986557558 loc20
12.9492919924803 10.04483762184037 loc21
38.19586902211843 23.4631758839884 loc22
41.48167621208236 12.40588053268666 loc23
40.58487381402152 19.54649040225091 loc24
15.06800044430623 29.45709028676517 loc25
36.43679315126151 6.060025758735005 loc26
24.6391428456969 14.17703162413945 loc27
39.11674695077551 33.94200424075559 loc28
30.84073283149625 31.15925545991476 loc29
22.83203265907817 29.78552369717124 loc30
13.04321428351757 34.33157000027758 loc31
2.579314608391975 2.772596530692578 loc32
19.05798160013283 26.21359271831365 loc33
40.44506295422094 22.73289595609088 loc34
24.12094624361068 2.764121133039471 loc35
8.448862714898443 21.19871875226157 loc36
19.79514411147857 17.70783676417642 loc37
25.12991254708783 37.89526178987484 loc38
44.60411695648997 31.53275292707007 loc39
8.25945516930337 0.5669405358259993 loc40
34.93590475143804 33.52292846783615 loc41
32.24762616461587 30.32056148023961 loc42
0.237943180790684 28.96345761757296 loc43
36.14000740509597 14.54997371554373 loc44
48.59064381861457 47.03467297776271 loc45
45.34285438952597 17.00450956834974 loc46
18.60981580981007 30.09098961764269 loc47
36.12900458330698 7.22496549079929 loc48
48.39195361062416 5.845013523060843 loc49
30.61741751211702 31.30157922363738 loc50
49.076795656996 34.40159493325922 loc51
22.90230073112235 33.43013630842544 loc52
37.89818455803819 27.85295584684737 loc53
41.81899524291075 7.943868443460378 loc54
15.77477078100752 42.15071218196412 loc55
47.60391668404044 20.23123425720955 loc56
36.5689539031037 28.99270661225101 loc57
25.98051583808801 10.99300360413625 loc58
2.647234428944817 6.150273953492391 loc59
48.75513996832927 35.33428080546264 loc60
17.4886527811552 8.679239637492254 loc61
11.24803335181158 35.53581431775324 loc62
43.59716295788574 42.60551395417535 loc63
36.81618792464504 28.83793405937091 loc64
21.11178375321371 48.7809678171497 loc65
32.77289356130009 12.85501075716137 loc66
26.32263202061785 44.85841163899229 loc67
22.8993367835323 44.4827466128949 loc68
17.36562003955657 30.48360704148585 loc69
