/*Number of Nodes*/
90
/*The Depot*/
43.14534331373414 37.2696186313334 depot
/*The Locations (x_coor y_coor name)*/
28.81088709194304 11.65664136626916 loc1
16.97652339402833 9.486414213720174 loc2
26.19263768802251 24.90543229568534 loc3
45.75750260852562 49.52972217923499 loc4
32.89679546545045 34.96629007566231 loc5
11.01556461293177 41.6413528706108 loc6
46.69600481787754 46.95699474650309 loc7
19.97383664642654 0.7556021662877055 loc8
16.57178765717559 5.781952774531918 loc9
23.32753098868274 5.013150809162753 loc10
47.13039735105752 9.092851254549849 loc11
35.09298078554286 19.30907002991336 loc12
4.377946610572231 24.35588095117309 loc13
28.4703686600642 12.30399170721582 loc14
45.22263679089836 19.33772685962548 loc15
13.28193721351292 18.88679175114034 loc16
31.63592806781435 15.52039907603289 loc17
17.71431325448131 4.71633383613394 loc18
38.41759099545856 40.61374908424161 loc19
30.99672434498468 30.56084394249184 loc20
44.73615800836675 25.07561138272185 loc21
21.65627388629391 47.36771101131305 loc22
18.23901079487581 10.11933299335677 loc23
19.73221732463199 36.62871011657406 loc24
46.38217953304257 15.28882372336721 loc25
30.23162361924265 8.907333340275315 loc26
7.310574919155077 23.07710830694875 loc27
49.02311133960172 9.594974786681904 loc28
46.62273635027218 48.32430009899833 loc29
44.18188925595015 47.78729768884736 loc30
17.30189902686042 2.802739989873182 loc31
24.15977104742912 32.87673394872247 loc32
27.34835633905686 49.71410949379501 loc33
8.526184976986551 17.27449853585462 loc34
39.8460725558297 22.42672557836806 loc35
20.71240327363559 18.68845885383865 loc36
45.43552462166169 49.55896527765001 loc37
3.013811170702069 24.12559362074728 loc38
49.98262373419342 13.96959653100426 loc39
13.75125878501013 7.508209912968622 loc40
7.535446427523751 22.17122504618889 loc41
48.39725350734231 49.25321679028226 loc42
3.94501443272986 16.36077140369513 loc43
0.7786913348840907 34.1821260829639 loc44
27.42433591739229 29.42451473725018 loc45
9.719423763927093 10.24310735716931 loc46
26.26341551264409 49.14592069796218 loc47
47.15517317675985 16.55422425166179 loc48
30.13275355917413 40.6630756383549 loc49
47.84071456104259 43.6453240499673 loc50
34.32950174130946 40.97613376925183 loc51
46.24102525769626 43.37897037954429 loc52
7.848623769966501 41.13130723121486 loc53
22.78649371248066 0.890608400226045 loc54
21.4183752500099 43.60216364836175 loc55
46.79589454313925 29.31327548545572 loc56
8.393806663742737 34.18076854444808 loc57
14.52111183395679 0.9225485669728917 loc58
40.34880232337367 37.61162158696176 loc59
2.482407527735347 48.23155360828809 loc60
32.56018193410804 7.675990869901184 loc61
21.42966168241972 21.01049266234286 loc62
44.91799712040591 46.43370975763992 loc63
31.06842663649856 39.35902362697576 loc64
45.80043450003884 47.75535823660589 loc65
30.4113918410265 41.46147118824066 loc66
27.01943431930143 19.68166071729962 loc67
49.3854900505818 33.35977617987248 loc68
0.9347446919615865 14.9505571312328 loc69
28.87591991998804 31.10026553570756 loc70
5.645244832864166 3.376936049161894 loc71
48.59949091276957 37.32533664782587 loc72
13.43375427917637 18.47002089182415 loc73
8.110479511583096 10.555664653594 loc74
46.19494131199563 32.18380461390473 loc75
21.62426193670035 8.147600704191682 loc76
35.19103452742048 1.709476277941352 loc77
21.54202200046499 31.59766360939939 loc78
49.74187663190733 15.65476098384381 loc79
40.39159108776537 48.48661220399343 loc80
31.14404646541765 8.882624358363916 loc81
21.2261615921032 26.64701908967138 loc82
20.78669120202525 9.394001782871131 loc83
47.72418550830812 30.06246720805972 loc84
12.79026118194425 3.34867519148922 loc85
33.11203891086025 34.46706150181154 loc86
25.92534233168405 44.06976922436243 loc87
41.24403607267065 39.62658893254535 loc88
10.90809711815 21.71423269177612 loc89
