/*Number of Nodes*/
40
/*The Depot*/
15.560966052924897 7.9032808332881785 depot
/*The Locations (x_coor y_coor name)*/
7.931385365641735 22.645115567557962 loc1
30.04612960327835 22.020849023904614 loc2
1.8935584222425306 4.70617310259226 loc3
8.208363248865819 22.8426182391119 loc4
22.512351779616623 10.867459818717522 loc5
39.40553580181905 47.60044681626615 loc6
26.569798425548534 20.65991464594478 loc7
48.22242695816871 41.6591571395704 loc8
46.19861999450025 2.0752680866202464 loc9
19.87781804186165 32.79374489031002 loc10
36.50205772213586 13.745988812138311 loc11
23.625121149098344 13.776716910762415 loc12
30.254337427599825 18.7242972834698 loc13
19.94753050076316 44.31611539085091 loc14
29.676522005704864 45.35805568206512 loc15
40.10743963994087 23.384616248540507 loc16
39.38850204400535 48.49682990422036 loc17
42.297924902589486 17.607431398959818 loc18
41.312672598442035 30.473414361363186 loc19
11.406149856014425 14.333744530707243 loc20
32.87943402807399 41.941098071328675 loc21
5.192539397433898 6.809735285745322 loc22
7.1727435512483675 38.05703406606031 loc23
26.817711720582878 10.075323657086088 loc24
1.4140675948429493 42.82721431685421 loc25
47.26997284145543 37.48592510439235 loc26
28.984159850954093 40.54742465673125 loc27
33.982872646583765 22.809152981101942 loc28
32.715251394645726 2.3326880514927484 loc29
34.17077336659418 7.655187023319199 loc30
28.712176671868335 47.99545988510439 loc31
4.403142417877682 15.31266178281186 loc32
40.36287950428897 23.600821873606098 loc33
19.320706770911507 25.048961872381792 loc34
21.1408771064781 15.34043843814174 loc35
44.753129453703686 39.03374901502645 loc36
27.271275783842935 10.316566270663918 loc37
40.21657864842658 27.303876802448617 loc38
38.93695569709981 16.093347960247673 loc39
