/*Number of Nodes*/
80
/*The Depot*/
36.9449327972029 30.33669032057727 depot
/*The Locations (x_coor y_coor name)*/
35.11338776801569 27.03577129047986 loc1
37.24543917745211 34.43005192062204 loc2
35.13883610728388 40.80384712891647 loc3
12.67639372517085 18.34543470838916 loc4
38.26845739939547 25.49500583024491 loc5
31.2694201330683 4.19649376303231 loc6
14.50716452476522 41.88926771709379 loc7
2.707906682502603 37.04284566912766 loc8
1.786977519761757 43.33312480203141 loc9
14.71296387669999 49.28491371166337 loc10
37.40861118591197 25.60476983885924 loc11
5.275661261136144 40.01065099358259 loc12
13.85969883006594 0.9149425585321169 loc13
8.236018419647017 6.702501778694126 loc14
0.9775633823614183 48.21843373448953 loc15
28.14471761087954 30.4888818036074 loc16
20.92927742895275 14.47155737655123 loc17
3.967970931931925 30.71548086576525 loc18
48.62214286357299 24.98587634256749 loc19
40.85577238233908 5.80538936762407 loc20
30.06218994933724 46.17493592284498 loc21
41.63451283171618 43.31256399502641 loc22
26.59672224565139 14.97411871297114 loc23
20.57625898364884 8.499944506807122 loc24
9.031096935278255 23.93092830519132 loc25
41.21813248572433 4.532747267391535 loc26
9.234140127532958 38.18545088400012 loc27
34.41026472489875 38.65694578652666 loc28
7.434401220713927 4.507705423545938 loc29
9.868584066010749 1.506103247738949 loc30
10.01869946114244 13.1608120366632 loc31
6.258890244467858 48.78137020116717 loc32
2.621915328567948 46.59284770468314 loc33
4.341312123332042 32.58817454196071 loc34
19.06509922763612 49.63623660879554 loc35
47.20014901561236 19.40208522093347 loc36
45.06425511049817 45.26990001063307 loc37
48.2557627103577 23.17253521340126 loc38
15.83092165800293 40.19709813863172 loc39
16.8765065693228 3.094482792165615 loc40
18.36942986576121 43.96064281087872 loc41
3.499215215607321 43.733834581301 loc42
9.268758522945109 13.64810762974652 loc43
12.65271135854328 8.623389498256184 loc44
3.424752922116669 5.264815606480989 loc45
22.1390479999057 12.51992246211016 loc46
38.5072989028472 39.35213382313258 loc47
24.2286157304977 4.752847146478262 loc48
13.47048303220419 17.0171538063674 loc49
35.56183470607872 10.24692109885119 loc50
13.10708579800143 39.7315303917609 loc51
33.96811099089226 6.190092669338592 loc52
38.91335590935756 38.1949359247668 loc53
36.83859723915878 48.97268429769046 loc54
45.204310626923 24.16884350238292 loc55
4.021979236279616 18.88485343292473 loc56
4.583810631079055 19.39087660703036 loc57
1.687524984343963 43.7419887763708 loc58
47.28917902544127 44.41779693930165 loc59
32.74804512264234 7.486435190230878 loc60
21.25053574831939 6.584900790151477 loc61
35.64363709456687 6.043574215678371 loc62
11.99360555720035 33.13150061652343 loc63
17.75756109719279 27.33695531006784 loc64
29.05548487042853 32.58238993711212 loc65
33.48767806413621 37.29560343944951 loc66
25.67144121047005 5.444630602234191 loc67
8.389219859432368 15.7204882781644 loc68
36.92060323022576 41.11927834673996 loc69
20.96809389036395 14.08256631432969 loc70
35.83503393016173 5.917796671097342 loc71
8.300261366653528 45.09304870798091 loc72
36.14915543290985 17.97557304011895 loc73
42.85472497030774 45.70528181588947 loc74
47.77008891001914 29.26268561565453 loc75
40.08563554472914 24.77815792063242 loc76
8.533511085011908 40.15642222265402 loc77
12.04274364094443 0.1449125815591645 loc78
22.90289692027744 10.2545431478426 loc79
