/*Number of Nodes*/
50
/*The Depot*/
16.79005808358236 43.26270633173065 depot
/*The Locations (x_coor y_coor name)*/
33.80562229865953 15.23330782127601 loc1
17.43457845856983 5.148217083562889 loc2
40.34074657696484 2.312634868383539 loc3
14.0684820581469 5.340788271304025 loc4
14.58410061508968 4.931741031588199 loc5
7.289864140812297 5.336994312866428 loc6
12.60232968523004 31.87603495307022 loc7
43.57224602112907 28.80694129355381 loc8
31.80342453190351 11.53068444482964 loc9
38.15422346352241 4.042850080218469 loc10
39.6781013053187 48.96505968522614 loc11
10.87889304283511 31.78974259702668 loc12
42.59304015381295 23.24420270566478 loc13
10.28111569493264 29.75739407415269 loc14
25.24153335076719 42.45765240629277 loc15
12.79414290135356 11.29319004316587 loc16
1.968107774551531 31.90230654969504 loc17
14.43083400208489 28.96724015956851 loc18
43.02156303926972 3.359196880002324 loc19
8.835323669084483 8.742703145285407 loc20
43.10083214781793 6.810569083977907 loc21
33.47870650177281 19.29082110640972 loc22
49.46348194833043 11.63436573652371 loc23
48.26447712178788 31.73126175122907 loc24
47.65836167258396 41.15893789223785 loc25
2.532669565926699 25.50403083822425 loc26
17.7086092554688 38.15550920394565 loc27
10.40732142564195 40.85700904240434 loc28
49.59831379932037 39.14014809483864 loc29
27.54083237983014 37.04132481401863 loc30
0.4810713683340573 40.39193371367045 loc31
26.6841946148795 22.2403860440654 loc32
18.94555473956434 2.865405822794082 loc33
1.935216335004913 26.96814040655975 loc34
7.031681020831409 4.421680597717753 loc35
22.35768824199107 22.11008815691493 loc36
22.29046418373337 35.25535220889444 loc37
19.51629009172177 46.29417228599751 loc38
9.658814029760604 32.46080203446667 loc39
9.947972526584131 1.706282177588092 loc40
25.40409886922075 43.54277473389133 loc41
2.113505651816316 11.84206602320355 loc42
15.1855177186046 43.83308529314942 loc43
41.38283132030535 3.673286559517614 loc44
42.96888313272083 26.90885410108669 loc45
23.60155230274508 46.22461655198761 loc46
47.81804228989981 25.83478992976902 loc47
44.09126626341571 19.63973647454823 loc48
38.31287247029893 19.6440173503509 loc49
