/*Number of Nodes*/
20
/*The Depot*/
36.227962481797185 25.11509071314003 depot
/*The Locations (x_coor y_coor name)*/
36.53306731305388 17.804312514434294 loc1
11.068934499327476 3.6287720880932186 loc2
48.4500126014389 29.62386043875694 loc3
36.166293753118026 29.108496194726065 loc4
4.323713218384196 9.204620444897566 loc5
49.46103228633159 44.24415012586275 loc6
32.86831039028983 7.14274153633197 loc7
48.3626014292604 43.17457486857054 loc8
26.886835898150967 31.064677668740526 loc9
0.6973791925027506 31.57026751916394 loc10
25.491286309304023 22.89691259581646 loc11
32.6693587441649 6.064042076841247 loc12
5.552350151240393 32.332990184676355 loc13
31.40608084191685 45.006242160668926 loc14
11.770399211503946 0.9480185445207567 loc15
33.40599085052434 28.226688125735965 loc16
37.2625845368949 26.48405141141561 loc17
18.015067082094273 35.75588924511378 loc18
40.85180329246061 49.39342521057164 loc19
