/*Number of Nodes*/
60
/*The Depot*/
24.31860620907952 34.90781303049669 depot
/*The Locations (x_coor y_coor name)*/
2.147029655064242 46.98595870367524 loc1
2.795197621032008 29.03572215367106 loc2
38.00266297494881 29.64568484098044 loc3
45.45203065619393 32.54588561323183 loc4
33.18185470694345 35.31010702666499 loc5
8.120620615723173 17.34490125520739 loc6
13.01664004499504 46.0196395293156 loc7
15.97841051018126 36.19848227719079 loc8
20.32736574150186 14.20581156622027 loc9
22.06840565190906 48.75668354804041 loc10
48.29262991101548 41.00710592188143 loc11
1.202883790757814 34.68203931863341 loc12
18.92908255133637 0.5502238093826828 loc13
47.83128889500814 17.4876491984971 loc14
7.859243352721479 22.31371187661189 loc15
38.42006821775119 44.27328488789585 loc16
48.5257125391503 30.94063137615843 loc17
47.81481420581635 46.95781998740701 loc18
1.304110131865488 15.25025276074011 loc19
5.221405272016294 7.527154829038301 loc20
32.34571508171729 49.67249032293498 loc21
31.26138471839971 46.12710842486899 loc22
25.22785146740536 32.08244389998021 loc23
12.13159742977555 2.305084205396235 loc24
5.699137106989399 39.10798973657761 loc25
14.99699453050037 0.7449751088057233 loc26
22.12254361485607 39.4020524188322 loc27
12.63449173365594 24.7653585420169 loc28
4.021503553824529 39.0540548462066 loc29
0.2859538504694004 5.674080844870461 loc30
29.85201491835233 40.15727584480098 loc31
4.103761260874162 26.63584594967169 loc32
31.01896676916436 27.86903157858307 loc33
49.92102587648273 1.683923965477335 loc34
14.21695498175767 15.05622533729471 loc35
23.77258204279035 5.091496806836754 loc36
18.04819007054129 13.79302725869217 loc37
0.8733353519749187 43.64663966417449 loc38
22.74681183031749 16.55694303594844 loc39
3.531120838738838 29.00983469233331 loc40
10.28970730221844 21.10363940397435 loc41
39.04420389754736 13.74278287789629 loc42
35.96679507950017 43.72813931602983 loc43
22.52560382965311 37.52760460115933 loc44
10.87295287722265 4.081351046408354 loc45
32.986535386103 22.48533235070085 loc46
1.154490826143112 31.2054940996058 loc47
37.29633056573297 6.965190017923506 loc48
14.47347722501962 21.26304910926969 loc49
36.73603707143752 25.12381332918934 loc50
13.10539927978146 7.82848038877812 loc51
13.35221818368525 32.54512805688741 loc52
44.54022164505294 43.6140831780945 loc53
35.15923991379679 17.43496942897669 loc54
40.92163562946929 27.76519607341976 loc55
27.03854045872682 46.42230410722743 loc56
42.95620366496131 4.081244094168957 loc57
4.575915969685662 37.29264767557016 loc58
8.08133544108493 38.44299359110024 loc59
