/*Number of Nodes*/
40
/*The Depot*/
8.838934563023399 49.38905131757569 depot
/*The Locations (x_coor y_coor name)*/
5.898045060479712 25.779416491564266 loc1
21.924400017548333 0.3763803230319551 loc2
40.51679958014866 29.31883965548187 loc3
18.461136073924195 22.72298322059983 loc4
26.806217996975402 2.667594230350673 loc5
41.56566056431419 30.213652127800465 loc6
45.56466656277178 36.605341013778364 loc7
47.60112948744848 39.84965076953615 loc8
46.49365861554265 23.624043994818745 loc9
48.28099512925995 41.992965376513745 loc10
35.17445346502498 31.053781411777422 loc11
27.186773501183048 41.56866038537959 loc12
33.53697660124881 19.51360034758923 loc13
46.54694594111665 0.15208833015135093 loc14
26.527118671888882 49.16257851599131 loc15
47.678297804031054 3.6683949401129903 loc16
31.54474943948331 37.539541233067276 loc17
22.254120309357077 46.18233334016385 loc18
13.851303567380196 10.64049864269721 loc19
45.34046785650213 12.89807451642827 loc20
9.404723097594658 22.3528157261716 loc21
39.22679033461222 8.746206933325967 loc22
46.208605753290755 2.0583031045788958 loc23
31.518509532701195 21.38357188668934 loc24
20.56115333044275 44.66373763109582 loc25
11.831597264840587 28.40594700357137 loc26
10.455190868609481 4.982415256767192 loc27
40.77429935829763 17.96855178682132 loc28
47.97431493348081 44.65833068019975 loc29
42.900411729768734 49.002938521966996 loc30
14.336426415118076 48.242404260165856 loc31
34.38622329561566 25.14696810900322 loc32
6.849992344941313 28.267146682742133 loc33
45.63365317809128 14.154763356465732 loc34
26.983403680486173 49.20548495582627 loc35
36.06221308597033 11.34227377533637 loc36
46.41680589596734 22.38380661885135 loc37
1.0270707645429034 16.212422884473238 loc38
15.054180321897254 43.14377286830972 loc39
