/*Number of Nodes*/
90
/*The Depot*/
45.6416228922386 8.467055971342546 depot
/*The Locations (x_coor y_coor name)*/
14.26885017699361 7.854189088666363 loc1
44.72877906083075 28.26870807830606 loc2
17.49831076162573 29.62800451619843 loc3
40.58163088319748 32.49384301568539 loc4
17.39527943393767 0.5956680238506484 loc5
34.21218277190399 43.22062345040861 loc6
41.90622721394557 5.030035974562969 loc7
10.80828031487574 4.049478752547647 loc8
46.29230422119252 2.919147624153612 loc9
18.85279308510503 34.02359739033069 loc10
24.87534156445597 39.54052997789814 loc11
49.33536310929913 32.42243941296196 loc12
18.6698909503774 4.145987376979926 loc13
40.67255900684473 13.09452219251968 loc14
31.32103826757749 15.24425808377706 loc15
24.56999255231959 13.46369669408763 loc16
49.79495265377148 18.73995640658576 loc17
3.357840462145206 36.30673841523132 loc18
1.16881443136464 12.41473047491119 loc19
7.16116597813663 2.924201363890833 loc20
15.86604496230295 12.93534793001178 loc21
5.200147536412503 0.1708425563892502 loc22
38.99102697507271 20.07408918953077 loc23
37.52477988286591 5.93724723283075 loc24
33.24462747332478 39.84372137869511 loc25
39.00397691283744 48.58366430499279 loc26
31.52521792769204 38.93217119847734 loc27
16.11672347286152 6.465638121207312 loc28
22.24976610508257 8.783125933378688 loc29
16.33971145836254 46.94853459037335 loc30
26.10139432401246 19.51259216128606 loc31
15.32751770688721 35.84360940384202 loc32
4.169885426922742 28.35135637835339 loc33
16.73937439442714 11.69577853864265 loc34
2.30770232443267 9.859655825266856 loc35
23.04476278057965 30.43833671965807 loc36
2.501036439680421 15.51433653700359 loc37
32.9098694427483 46.68921634999321 loc38
46.66025366068791 37.49383677869329 loc39
17.7151955563801 21.79265011060783 loc40
26.15842169995875 23.96027905631392 loc41
16.20681239841358 4.822943618881642 loc42
42.69865437119225 3.702861095415316 loc43
30.51005742568183 10.55791630335204 loc44
34.55369475908435 29.5086803460365 loc45
30.97816415156738 2.067894684660465 loc46
24.54004384690277 43.47728795975456 loc47
17.0890514888472 41.20929450600315 loc48
9.329621854725827 37.45563974877577 loc49
26.12961581290211 29.2000048493742 loc50
10.2523300841464 28.37198014793865 loc51
37.14106564532314 49.93460256390701 loc52
46.23665020332866 28.10741874628723 loc53
36.06098345114881 23.6657465654069 loc54
45.81874967412531 4.839306584541409 loc55
28.29462740546415 27.75211175760546 loc56
48.90541895696936 42.05535112264423 loc57
10.73763630162988 1.516390244512844 loc58
36.52461568212142 26.36375267392322 loc59
20.47816210161736 48.47937742869809 loc60
26.10864824061802 16.57469972350735 loc61
49.24881018333532 18.14564336066667 loc62
1.435541817716962 38.87019112617317 loc63
17.08717003172664 46.93274669652141 loc64
1.235536234800361 3.748794587216625 loc65
21.02958490958915 4.513221397278794 loc66
31.0616071845537 22.27096654545536 loc67
43.07772852964667 31.21023171724228 loc68
42.82763426337073 32.76674264415467 loc69
9.539666064319658 30.65547872765787 loc70
6.312877225558683 8.72616893140224 loc71
20.66534247773235 26.3753332701699 loc72
9.041422547756522 44.20313130559303 loc73
13.11316877363883 35.48279758134499 loc74
24.31641364313376 37.7585567945339 loc75
14.5453491412203 37.22587091256425 loc76
22.23360128346086 39.9172825337996 loc77
41.71567685979885 47.12060441294261 loc78
31.0032385619777 44.41616489658195 loc79
27.58233098490001 39.10521364284727 loc80
4.202416215380723 14.59693376462546 loc81
21.50411215609925 38.43500469804941 loc82
41.59289790833036 40.4030120287138 loc83
6.83848596310333 1.235216094430996 loc84
29.90048190756578 48.59297255582632 loc85
25.24734798112105 7.323939957947073 loc86
25.99765032340809 8.487004873179455 loc87
22.85546066899808 19.44607472499801 loc88
37.37483413178268 3.19714756017071 loc89
