/*Number of Nodes*/
50
/*The Depot*/
24.14478055867434 44.86217722030707 depot
/*The Locations (x_coor y_coor name)*/
3.184035232905968 36.20628080920753 loc1
32.18913358427293 23.77749312678202 loc2
49.20868496981097 44.81122920657673 loc3
25.95814459321792 22.4008803390302 loc4
6.39419843842548 12.37901561625381 loc5
9.870806069771405 5.332379366659884 loc6
0.5232170591013441 4.568187941036072 loc7
18.75288874735053 16.81173175917331 loc8
2.265261303206839 6.415823219902323 loc9
20.87509312206682 30.91872562331892 loc10
9.381459525351731 17.06699742416936 loc11
16.86543992722007 18.87553847204955 loc12
45.7742099440699 36.85764411711881 loc13
30.63312638933143 41.81377254119704 loc14
43.84617949345287 29.57511465431354 loc15
27.68440121110044 46.20301591662585 loc16
12.44764044873314 15.50086850496092 loc17
3.692530067395522 32.53964565203227 loc18
31.01046417937976 30.50711188538151 loc19
15.32647923640278 16.10974292113532 loc20
15.29326509860304 31.46288684503346 loc21
18.40862787048575 21.44419373702745 loc22
28.81785059545651 23.45022528919403 loc23
48.26724959133645 30.94329571600996 loc24
2.677318037810989 36.65550892251544 loc25
3.927547551389754 2.616280993183651 loc26
17.62386527809558 30.56573454455869 loc27
8.892938299082736 42.64166231507395 loc28
48.0891398583404 4.864418168094808 loc29
46.14759583749007 47.49835113430446 loc30
13.81933475898924 10.14047987084912 loc31
23.71355933802396 7.058733625664515 loc32
36.00104385616784 2.307054231145578 loc33
11.4821004136023 42.90908548057156 loc34
44.97140810107418 49.72209070537875 loc35
21.03397739769109 13.10486699369527 loc36
16.67384918014864 16.38936452469749 loc37
48.30484832640117 38.48711824832042 loc38
42.7635435567249 35.24890757428733 loc39
5.216413139202741 23.79093858885366 loc40
34.150635191359 29.27025000036922 loc41
3.203159649219262 37.19779641487707 loc42
27.10063078966079 28.05236863983844 loc43
33.85075012396489 23.73535911964209 loc44
2.474748506535374 22.09845247288243 loc45
39.47169408553098 3.35062745509529 loc46
14.31660314062917 31.71993723174917 loc47
33.67211508182711 24.25212649107944 loc48
34.26323480933523 9.323253966288354 loc49
