/*Number of Nodes*/
100
/*The Depot*/
31.01922487267969 41.15891595862053 depot
/*The Locations (x_coor y_coor name)*/
34.63563877912358 13.27087252935697 loc1
8.12533877943058 46.67087247122073 loc2
29.57523528120543 45.95794517998435 loc3
31.73516657210854 35.83355750114486 loc4
48.34024202302096 14.15705879444814 loc5
34.87298590114571 40.69645275156071 loc6
9.477646805544088 4.685675342292645 loc7
44.00589413055288 1.808356534374261 loc8
7.961350737317946 48.42109147627681 loc9
36.89130955403727 5.181407812727001 loc10
36.56670502747706 40.04040341269878 loc11
14.67177302935104 1.979961562914245 loc12
20.23326129401044 32.79219574053036 loc13
22.82784727484044 30.07954114551664 loc14
43.53481393130406 14.85784931686708 loc15
3.337808256849423 15.84345778711481 loc16
19.13170579659316 21.94351194696559 loc17
35.82380457026237 21.60854735673783 loc18
22.83560567277965 8.739653081931841 loc19
47.03353436851691 32.87517545361487 loc20
7.042101598055172 29.28138021642398 loc21
9.28268403667763 46.30567815237831 loc22
49.31130686224941 4.959218732878251 loc23
15.21975608131412 19.30369926647509 loc24
6.862109707393649 7.062981387069128 loc25
26.42859458218938 30.73079706430572 loc26
19.72449961230507 8.573974016682273 loc27
23.46643624607326 7.932475864976252 loc28
35.8757724384393 45.97570387971955 loc29
37.87315045681225 35.97424262091597 loc30
31.26594152503733 11.8576002484118 loc31
37.79571369110234 14.78901371060068 loc32
48.60851766792548 8.637434414501715 loc33
26.50735985464437 44.23770766285752 loc34
34.74113720359864 31.28653681408916 loc35
11.27576762170647 25.78320838420582 loc36
37.02420288914557 22.57758590426711 loc37
15.68046555540873 42.89466100529607 loc38
29.28051020224721 31.71441579807681 loc39
46.41055746022216 38.07161308557097 loc40
39.36278335724717 38.17191342004379 loc41
22.28914088774417 40.44409145273157 loc42
16.90339980684199 5.028721324681457 loc43
10.73796708567695 26.12431418975164 loc44
28.60383335127625 33.80589684386657 loc45
29.88807651201705 25.57934403626558 loc46
33.65544105700305 10.64177442644708 loc47
17.81900609339476 16.42133875518075 loc48
10.80992178425245 8.679536360916945 loc49
35.30085505302141 30.42978439146741 loc50
37.98724773334713 37.01612154181254 loc51
25.3998884294401 22.85556710766556 loc52
0.4892035523345717 8.505079683202737 loc53
1.028835625679536 49.01206519466238 loc54
35.54353543513214 38.85760696904818 loc55
43.59840619639856 28.73799854296029 loc56
22.06435277125156 6.909977098628584 loc57
0.7787355908340954 27.49433928250479 loc58
30.84764959962116 29.65562441077413 loc59
17.80356174425704 18.7501684227416 loc60
49.06175050518064 25.62515631405567 loc61
34.80036081984777 4.07969403354444 loc62
18.46498811590464 46.71111609014147 loc63
3.099346890787835 14.02730438706088 loc64
37.75733170064832 34.46504530644604 loc65
31.73043200620614 26.73255792996048 loc66
2.354055576220032 19.81430183274503 loc67
17.60336196951327 9.960585361295692 loc68
16.71281375441987 19.12361780058727 loc69
3.860908863738788 28.30683580714252 loc70
8.539491351464523 34.82716781799267 loc71
11.9739435354516 12.49967634930094 loc72
39.86266320540359 27.80612006183833 loc73
5.718215113067143 16.75402809063745 loc74
14.59834018971202 49.23877331615669 loc75
26.79325297251134 21.11009909993529 loc76
28.00027713707346 29.00511157533673 loc77
47.25143315769399 25.67543300337578 loc78
30.25266970501787 5.692648364287844 loc79
39.35675333129482 36.20680838138091 loc80
1.191699258724854 31.3201425926258 loc81
22.83254046482875 8.045879746695601 loc82
15.36800415878146 31.85795838233974 loc83
33.27212299285679 47.18166782201163 loc84
22.89104866011828 15.56952712096781 loc85
10.03232101951395 25.78341281062627 loc86
28.41417327416804 42.61503127209308 loc87
49.41671096253869 6.311736869415746 loc88
34.89808704969753 19.52122528488282 loc89
43.37559735456981 29.25169357655786 loc90
36.68923903169046 14.12026762575861 loc91
12.99874038968484 17.30133208480193 loc92
18.7673870886305 16.82758927338969 loc93
36.67796386104137 21.00650891417089 loc94
17.74632037193599 30.37537295709923 loc95
17.70167037670514 40.56742684958805 loc96
42.185092817876 17.41488522013412 loc97
39.74070773533364 34.64373283608631 loc98
14.16676381287287 31.47389289699622 loc99
