/*Number of Nodes*/
40
/*The Depot*/
5.789989300232396 22.77868678218829 depot
/*The Locations (x_coor y_coor name)*/
48.18453200228505 15.860378398701396 loc1
10.597245319655363 7.869412448898289 loc2
8.938680602630827 23.119390902142335 loc3
8.783083566031758 24.661583337084288 loc4
18.621554762766095 25.710594139293754 loc5
37.09252469863131 13.403995872965229 loc6
17.88703239086357 13.767911931080977 loc7
28.177015377591797 15.804582106428805 loc8
15.057158356533423 29.90969898154051 loc9
38.740930825619124 48.102873300890124 loc10
2.688407446260277 45.85319399934991 loc11
12.139940360750723 11.894768079544532 loc12
1.5080972524162628 16.789961081421627 loc13
13.82343132432205 22.87254612719168 loc14
2.263145005102202 31.806059947557706 loc15
14.15878825137863 26.81503505796573 loc16
4.497668787102499 36.20595047406951 loc17
0.8148567905390702 37.91162663170244 loc18
49.248008732665014 19.55353322376865 loc19
49.54111259102864 18.272066987355718 loc20
37.59743618528161 42.948522956520726 loc21
28.902973428524913 46.241239498759214 loc22
1.6157274250054143 18.622041218659124 loc23
15.616483442460765 15.712048366265845 loc24
4.123066777677304 10.718855639315922 loc25
47.98104573684361 44.338691444520464 loc26
21.718210938934313 5.567372157141093 loc27
42.58076419606953 6.491056028145165 loc28
24.8646762891386 39.71866927289892 loc29
35.860895015266166 24.638913390626332 loc30
12.725546528483234 39.1541398859198 loc31
27.367892693004585 45.59573263312305 loc32
11.350663390951677 8.949978095317318 loc33
0.6880780406171294 47.10428873427203 loc34
2.7799554132160234 30.183875257250715 loc35
18.414673231542334 9.224003960031302 loc36
48.69186285749146 25.096250326282217 loc37
16.284157788161007 7.192960831920675 loc38
0.10870738077536912 30.904028201689954 loc39
