/*Number of Nodes*/
80
/*The Depot*/
36.90413168926056 29.28526145599973 depot
/*The Locations (x_coor y_coor name)*/
9.932621344605296 6.372628030950001 loc1
29.73626203977639 0.4621965254081373 loc2
21.80180017072177 25.31232592604974 loc3
21.15768229406999 2.702989274854922 loc4
21.04246398949938 32.01308512902708 loc5
38.26764593323858 2.868043076443605 loc6
48.59115232809596 31.36347623537886 loc7
16.19123650640545 29.1269746009487 loc8
27.72013737569548 29.06140967510765 loc9
14.2500391658295 39.10048508428369 loc10
11.97250570869735 26.37590562504323 loc11
20.63723655843039 24.04426619300314 loc12
22.90498766849237 21.98108407980855 loc13
34.27942641157362 12.9887012261346 loc14
36.13925742087763 20.6285350828968 loc15
48.25731944701572 31.3573524484028 loc16
1.991008918910586 30.77649413678672 loc17
31.79117369579 32.40474559836179 loc18
26.56322994689289 37.09070899441287 loc19
5.503231585468882 21.7421250221133 loc20
21.45988987120506 14.36272639647282 loc21
24.05285250060976 15.98498047616023 loc22
2.729066328028484 20.27125744901033 loc23
16.87630166400827 21.6392461487515 loc24
16.40016590799528 23.66006944612126 loc25
29.92568525977353 10.37505983762587 loc26
44.37069127497679 10.7039554099406 loc27
10.06645447528414 10.66973770594323 loc28
42.15387859864923 18.69392672024697 loc29
31.55897722237435 49.71215238981775 loc30
17.63261914321086 49.33289606424437 loc31
27.78434552230736 42.25395059008351 loc32
38.15549273262985 2.459202933638011 loc33
32.52455823562489 11.89378118402505 loc34
12.86435771002617 41.78386968035915 loc35
30.0637354069844 48.20717521976926 loc36
37.29292870048317 20.92788123056616 loc37
5.42025166898657 20.35410326544897 loc38
39.43430022323004 36.85435149076715 loc39
27.4542083123319 38.34605637998809 loc40
46.13894350013425 9.09401985826419 loc41
3.059676017931934 11.41534194090897 loc42
4.063416805965114 13.04835737735019 loc43
34.37953478927696 43.26672811811834 loc44
6.2250301917181 12.00875689671226 loc45
42.79177272806579 3.232684153533322 loc46
24.94067400329992 37.57286342622378 loc47
0.003236771450720877 6.635464966277493 loc48
41.51098257066099 35.25096416982835 loc49
35.19913672734516 42.71829230702011 loc50
38.27577867172919 22.43787086586696 loc51
32.21230594336998 26.75086845775595 loc52
6.223748140182544 9.909115770628569 loc53
14.6654696615612 37.4465967579365 loc54
47.9741895029061 49.22827576730283 loc55
40.75795132122506 18.44643990102009 loc56
13.37515208940334 11.36289288277256 loc57
25.24130792000797 30.24597791162283 loc58
28.67451382394145 4.357804913299495 loc59
12.77031981280209 38.80391346506414 loc60
5.045563206978954 33.23999119971069 loc61
13.43807513753126 8.90880867165702 loc62
28.28483035850425 2.518292858509097 loc63
41.80424753669125 35.95761768958531 loc64
9.066942684421164 1.284707203247637 loc65
33.37922517726623 36.28229202461279 loc66
2.975865232261521 33.19116599291898 loc67
18.69881475826034 28.57595419033272 loc68
38.74293434749838 21.08289504730029 loc69
46.80419896785235 8.17877719082114 loc70
18.75457445634855 41.02265734908822 loc71
16.99193987811382 45.00077871929079 loc72
5.691908042707289 1.900293736889108 loc73
34.86272165081907 24.77532805182389 loc74
32.21888564081549 15.1970694358721 loc75
48.3062954912666 44.57577435625089 loc76
25.17809893768449 14.73452181487885 loc77
44.50636901488961 8.457836450409555 loc78
43.58583953941179 12.90729833454819 loc79
