/*Number of Nodes*/
100
/*The Depot*/
41.41360003075671 5.724929737799705 depot
/*The Locations (x_coor y_coor name)*/
34.32448806949015 9.855781864930352 loc1
36.62422642018032 18.36799866844912 loc2
5.471813032764983 34.93200164369925 loc3
32.72217097309962 7.156972231155417 loc4
4.336801300656045 6.186699842357745 loc5
34.19136526356335 16.19889943703851 loc6
8.067822523629509 18.18619240460545 loc7
47.99289822704941 8.378254392255153 loc8
39.87757505877753 46.76716825402472 loc9
11.17577766092079 40.42596155469897 loc10
44.36546600983516 35.89432212991766 loc11
3.422974868748635 17.45752083438735 loc12
21.29664601422784 43.61660767496942 loc13
29.67107872602649 12.17316491612314 loc14
31.82280941182842 27.65712322728188 loc15
12.51836050211209 9.578715264270665 loc16
2.011612878797536 1.769271800511951 loc17
48.2756886822568 36.5654156019656 loc18
28.45404618762591 15.50184287216117 loc19
31.85986659900232 1.520136825374896 loc20
43.16477033080971 38.4076902821165 loc21
38.74004104842744 31.44312147016016 loc22
21.87711207631622 28.6701615986162 loc23
15.6827592150924 6.193323838698972 loc24
42.91614591521537 43.00057151884063 loc25
24.65618836693645 36.13261353450922 loc26
39.55444238159818 6.000238525127316 loc27
5.710222273309373 39.52886425332917 loc28
13.36280770468062 18.30063334360078 loc29
43.33461695971778 42.77006229053394 loc30
39.11796579183245 4.112889912727486 loc31
9.30147466209208 12.04924134799089 loc32
33.67271381308542 9.080288062250229 loc33
37.85200363593834 22.39996133718894 loc34
1.803787560148734 38.61206820573923 loc35
22.38989540721957 12.59093302547297 loc36
21.48987329228137 40.38546438903992 loc37
19.18930040971523 9.249285296290822 loc38
28.74292757666386 43.8150403232835 loc39
31.27505126138097 11.71820149297011 loc40
13.37947029810512 3.913018001500879 loc41
43.18745459536545 26.63541487747712 loc42
47.84548582869695 18.76837414101046 loc43
18.44945051865338 40.53512007064945 loc44
37.02809605654072 26.41665385495288 loc45
11.7731423866034 23.53535645324716 loc46
8.580825623251187 16.8402702295299 loc47
34.33639236040172 21.72419644766165 loc48
24.31733756652728 21.61233090437545 loc49
10.02893993713536 24.96701929000121 loc50
14.70689823711983 10.45488084507008 loc51
49.57698542756476 10.63553782154761 loc52
37.03195502675653 38.69365382521897 loc53
32.4282633777779 34.93672040623564 loc54
43.67358394303108 22.15979134464779 loc55
9.71539976473197 20.17289623407488 loc56
13.25120170116785 23.7932718439756 loc57
15.57434229695673 28.05745611894915 loc58
16.26468247945368 35.79445876614466 loc59
28.67063164883739 49.85343209184926 loc60
7.714265600200676 13.12497164179041 loc61
18.87152236266586 47.45840723753774 loc62
45.03828181525906 34.65362039833619 loc63
44.29622065617632 43.02302796812469 loc64
9.096428073778073 7.911625118148846 loc65
12.22332563694376 47.69098252190329 loc66
14.68669300362346 9.764283719982213 loc67
43.94308491830789 13.70483042110052 loc68
3.243148667434104 19.61404977990408 loc69
44.55157454166573 21.28833383587291 loc70
7.812827138321577 23.6251635635568 loc71
11.43530712908357 35.13829764084244 loc72
8.794166390998704 34.39206664920616 loc73
18.24589501421918 40.16343851685543 loc74
36.05666633525011 10.73897396450616 loc75
35.44837894326623 33.96736544326677 loc76
28.71617589892522 25.53062468332704 loc77
19.04805182922521 36.99691600239908 loc78
31.10961854191255 28.83300099810501 loc79
6.720882376468723 41.29658307138566 loc80
36.07131213483505 34.95559194224636 loc81
27.78254202380495 3.187347473493363 loc82
6.404278876788938 35.57083724691289 loc83
31.07088496980265 49.66087089992295 loc84
30.35308247512113 42.18050865094028 loc85
12.49154642866663 29.06863129583656 loc86
22.80601905496375 44.5951484322057 loc87
43.74477385403205 15.99261124036299 loc88
35.40978116574365 30.51714277676962 loc89
11.01064478993685 34.36636757571984 loc90
9.780202128159088 45.43465097327638 loc91
4.80983383031211 7.815266959679418 loc92
47.90926448372505 19.83984959463885 loc93
22.14402027573017 19.56401865727962 loc94
38.67882195237402 39.80758422541687 loc95
26.64542761838874 24.81096974198661 loc96
24.65024850892077 18.89177380607762 loc97
15.19065642851306 24.65709426773656 loc98
3.078448683153467 13.2888228859149 loc99
