/*Number of Nodes*/
10
/*The Depot*/
17.515317010836096 17.46951463084888 depot
/*The Locations (x_coor y_coor name)*/
0.034595444211960036 28.334460522403614 loc1
45.965536871892425 12.188227941023994 loc2
21.519950642528883 26.653664982832304 loc3
22.900107517527026 38.85961319378265 loc4
4.603400479526599 16.468966212925533 loc5
4.657261109443716 39.254985272974565 loc6
24.972310994663943 31.856190260999995 loc7
10.105548934201014 43.02871612971704 loc8
39.01165811011983 38.12562320710207 loc9
