/*Number of Nodes*/
60
/*The Depot*/
3.090210024668965 24.76427002386768 depot
/*The Locations (x_coor y_coor name)*/
33.78402809682572 5.273555561437643 loc1
19.22759078002344 22.94454202095051 loc2
25.06583599692415 30.81764213797787 loc3
2.882088675112144 5.932708094284567 loc4
37.86788887833241 42.73521913514562 loc5
20.36993636731735 44.45150381941725 loc6
47.53537189881357 36.26619796371591 loc7
44.60346352620665 23.59031365025992 loc8
29.92631128434305 5.300816799072877 loc9
10.07302479319683 0.2404105931348044 loc10
21.03035290222233 24.41859924534717 loc11
34.02064806868296 28.2237284439175 loc12
19.5719073088451 44.32361094632653 loc13
42.58347385003783 26.44246084971492 loc14
7.844494517352079 47.5353937223437 loc15
42.90424110054384 20.30159600671248 loc16
23.19683267707454 34.11331625404538 loc17
10.40366110600973 19.22070504106706 loc18
16.19607226388784 27.76524511246853 loc19
43.19345152959467 28.53389602753714 loc20
34.77779324284887 4.616859916098165 loc21
12.60648109540164 2.53093469471855 loc22
34.04311770526015 4.178657456470858 loc23
25.68591141478676 10.35679193593313 loc24
14.49359478311575 11.07567245877845 loc25
36.40042558468171 17.72917081392102 loc26
43.07351527394404 28.76850179655893 loc27
7.260550200803778 0.80407375892661 loc28
24.28633556090442 42.9569593129788 loc29
40.2425536358603 21.29612446593013 loc30
41.33356025949433 6.889142160212735 loc31
46.90899396833558 32.27628871696061 loc32
16.69214058658488 11.44761182755736 loc33
42.21846071013549 42.8681353894626 loc34
25.69631969869851 46.27978699428787 loc35
41.77221580067571 4.484260329470829 loc36
37.44520370774742 10.8091384975367 loc37
14.08659743334182 45.61990808395054 loc38
1.540335148827593 24.9319351482164 loc39
39.97223872148722 28.88795871508912 loc40
35.02186575214976 12.84585548386151 loc41
32.4055505525905 8.371526266002583 loc42
47.63090917983763 19.12685632054825 loc43
47.46942511035341 20.58118282327562 loc44
19.41562296984337 33.02416616335714 loc45
33.56727584830041 34.19941468642874 loc46
1.245972389404121 3.872544139394507 loc47
21.01227091607061 42.02026129906738 loc48
11.5751725142759 5.609869426080055 loc49
15.9798525252085 15.37343242072475 loc50
48.25827991504332 43.41057671529825 loc51
6.230593974514509 17.64616357911896 loc52
20.37635233981852 0.4950865863548315 loc53
34.49014477759929 49.79258401406957 loc54
43.06953902528666 47.83756072256528 loc55
46.08000812808164 27.70720594684247 loc56
43.13371390480529 11.081820941994 loc57
40.14801682629336 30.69714533465053 loc58
45.40958494678489 29.51729755355262 loc59
