/*Number of Nodes*/
40
/*The Depot*/
46.8227738133424 41.38020315194988 depot
/*The Locations (x_coor y_coor name)*/
3.688139241342353 12.919621314292911 loc1
25.37047938912464 14.667768955275163 loc2
2.591922184895812 22.324504053540036 loc3
20.274381191846125 30.83271228254489 loc4
30.72028288158366 14.075141282922598 loc5
0.8401273132088771 5.637731311410699 loc6
40.93043529935355 26.710703726122297 loc7
17.580825947355667 2.2721389080156698 loc8
10.430721044691404 28.77939787017135 loc9
6.5386453851694 25.828578419826716 loc10
35.58714330229242 4.887443618677584 loc11
6.475840568845165 7.818034874855639 loc12
43.53082545349192 40.19055957159042 loc13
2.275705673085543 39.48616885014875 loc14
30.583005217717464 7.852875451030777 loc15
36.720283576430774 1.1187315289961364 loc16
43.62434518282619 9.769256228715445 loc17
1.3279565905729096 38.72326898920458 loc18
35.65291815202976 31.583183773111994 loc19
19.857505956262344 22.931957259942383 loc20
46.754621928275434 0.20938973161185315 loc21
41.01041959051935 21.693014318992137 loc22
15.408763957150907 15.110891003236576 loc23
40.261799842850394 25.179312002540705 loc24
46.15792809792772 19.681515316491943 loc25
49.13055206386337 28.689951399274733 loc26
16.863577398476032 18.86203204906139 loc27
47.03823286343921 2.5472694125324438 loc28
9.383340293845999 13.050492076089931 loc29
31.736807916545928 7.915425796047776 loc30
43.0847157015657 19.119174247178105 loc31
12.577789754616282 7.887475005607675 loc32
20.236956686498463 27.055773769662157 loc33
14.95007662255966 15.215284428717968 loc34
6.49817722196121 29.67821180515981 loc35
24.236745545928333 42.31062532141463 loc36
6.818672404462644 5.2125983686455655 loc37
29.13436112935003 31.64428781679689 loc38
38.86389828633835 41.62939381579118 loc39
