/*Number of Nodes*/
20
/*The Depot*/
16.115112770803158 17.763499899218377 depot
/*The Locations (x_coor y_coor name)*/
2.780533366397936 12.056926397494887 loc1
15.116429486909656 14.031507729647991 loc2
19.75691157748746 41.91041152663463 loc3
48.48021773058064 10.287696103795973 loc4
31.50088590717428 44.347048088673375 loc5
26.743282871275305 0.8571710169791968 loc6
14.528217508768066 27.776501325772525 loc7
0.24147874193298224 12.497073890095379 loc8
35.06913749892586 1.620638630203003 loc9
11.207333135948355 45.5176492661376 loc10
4.069623270686701 49.96507949381493 loc11
17.293276045878407 49.454225172708504 loc12
4.078024506081757 25.727650779635567 loc13
13.091743309369107 47.93115277282354 loc14
30.515414299478145 46.404160994455125 loc15
6.605747299879727 26.387881646119197 loc16
48.97229244834993 19.998125720062752 loc17
30.86322432159831 8.996750306552027 loc18
5.17422773629338 48.57913359385886 loc19
