/*Number of Nodes*/
40
/*The Depot*/
40.40318794419752 9.00322493977 depot
/*The Locations (x_coor y_coor name)*/
43.918865182797134 3.366823418020626 loc1
23.451245030020413 41.68203064698694 loc2
21.121935203754163 46.790355295287696 loc3
15.141556181428184 30.41190837370812 loc4
32.369668289527475 40.16450665677062 loc5
42.8514692964774 38.45852376478316 loc6
17.476979079989714 9.281796384299446 loc7
38.90460044058786 20.7488179525393 loc8
13.199421431765861 39.46016172002209 loc9
35.1257997053384 14.004013934453152 loc10
30.27111506576948 34.553202079589816 loc11
1.6997471806815823 38.14416535122451 loc12
42.63529864802832 45.438137077854265 loc13
33.68677916984561 48.08523253053886 loc14
8.267311394181426 36.933543840444706 loc15
32.006458828443044 10.65300498415187 loc16
1.173778936580805 31.118761249261173 loc17
26.945089274086964 7.413397580129705 loc18
18.712657070724916 25.387273245277246 loc19
14.173922307929704 0.8676514826749138 loc20
11.15017323887012 7.818279428326575 loc21
43.05073221948113 38.109774141750194 loc22
42.4163025946807 29.1192640448166 loc23
0.8088905967061966 40.500508098214446 loc24
47.62298319605062 15.778868651954092 loc25
0.17388530699025684 18.890889522294703 loc26
15.18119306361232 41.67673695851352 loc27
7.249860369643457 26.203391492639472 loc28
30.698275857331165 42.73910370715191 loc29
7.995716299459598 13.558442929298693 loc30
9.437885919841927 47.460087873733784 loc31
18.890255446609945 40.995724148217775 loc32
11.725917262101204 16.978362456529585 loc33
24.165547607726957 1.6143616208905198 loc34
25.58087901051323 35.4337207366061 loc35
44.52225618895856 49.68527817461875 loc36
16.568432589292126 47.63840375534701 loc37
17.527791204197595 22.875749719147592 loc38
25.787395095334286 24.014475722950802 loc39
