/*Number of Nodes*/
50
/*The Depot*/
34.92643646530755 47.3846338455723 depot
/*The Locations (x_coor y_coor name)*/
41.43524503451723 3.380535527454271 loc1
47.81625963777751 26.93486184387017 loc2
37.57510919592551 29.72542102854208 loc3
9.42760565840749 47.25150650113888 loc4
48.91386878045592 23.92588656087261 loc5
8.359378018764163 38.3875921686916 loc6
4.92736116222951 16.6724547387809 loc7
16.92953017623202 27.09828397548256 loc8
28.07419028301167 36.83389245753106 loc9
25.49897144467634 43.17173990333784 loc10
13.89150461721028 29.82439016125438 loc11
11.47620803725802 12.71271082675917 loc12
10.59392730105407 27.99601192857246 loc13
8.982529518110699 40.69256881724759 loc14
22.36122698931803 29.92247357001912 loc15
40.33247221691739 15.74937063135101 loc16
3.37221701582775 23.94339276095726 loc17
43.73803733715546 14.86993967216837 loc18
39.94101869595016 5.792540372324312 loc19
41.17787325612682 44.28293497541534 loc20
13.97234123372816 20.94725504538496 loc21
15.94403162250433 28.11359162621093 loc22
42.26658073784034 39.99974889408569 loc23
10.77969815010903 32.23983580817336 loc24
38.59122258048071 40.10667472154047 loc25
1.812334549068328 34.40277494482504 loc26
4.739010953420259 3.632093808591957 loc27
22.13194640695425 38.44672541177888 loc28
19.28151671098509 11.75015845994609 loc29
4.716264161544265 33.07841580522332 loc30
44.43660851519062 10.86785161716329 loc31
10.20598443189414 6.351455844088161 loc32
22.54258064602325 23.57407378797966 loc33
19.95807115523232 47.43620005994596 loc34
35.59359139539334 12.62612977740927 loc35
47.66036048121114 21.19231542778787 loc36
29.9425840922444 44.59475927448968 loc37
4.110942877526169 5.23304265966531 loc38
46.81454036771694 26.86445801135939 loc39
37.49620774377893 2.971107149244817 loc40
4.037084697930638 16.89545173998286 loc41
10.53647235800863 19.66898475322358 loc42
22.76686710332718 45.10968121506623 loc43
31.93793802597573 39.03463695586695 loc44
34.57832326658224 2.211248072871158 loc45
31.03363310854222 19.16335696301183 loc46
27.28240448485958 3.843067914357162 loc47
44.21720658755904 33.80808057844949 loc48
27.23532735715478 17.84307512958864 loc49
