/*Number of Nodes*/
40
/*The Depot*/
6.611613397835497 42.970060793265716 depot
/*The Locations (x_coor y_coor name)*/
49.66031979005438 16.58244565227301 loc1
14.389227163093866 17.39167332436115 loc2
13.32925671322735 18.24761841413129 loc3
23.88188400679137 14.886582162060241 loc4
32.32679593410413 47.64260831579759 loc5
48.95251538551405 3.408040300085835 loc6
7.14957960685595 9.675472613773373 loc7
7.416382278095435 24.311167052986672 loc8
44.21328837006589 45.000501172933795 loc9
8.757012199536357 49.42518233749921 loc10
25.329245951672885 1.483140187868881 loc11
32.69642537660957 19.935507746435277 loc12
5.573327829216678 27.25797391762303 loc13
43.99504826161064 5.135256636407992 loc14
6.6097570826511465 17.051800186836637 loc15
10.544128986484052 32.19201021787964 loc16
47.50549382354724 37.78981050875241 loc17
10.598586318315245 36.06766995512488 loc18
32.99077889110539 31.025527201478702 loc19
35.42588294058708 42.90975162480683 loc20
8.239346304068713 22.174868371604568 loc21
13.84581854029394 41.11873585602816 loc22
19.43309509718692 40.20967807398382 loc23
6.934686933531503 5.3994736570613435 loc24
29.148060413015358 8.302685724820053 loc25
9.406037143257034 29.59323018956595 loc26
27.948843835911198 24.16091716194007 loc27
12.715433127418274 24.983119788571955 loc28
7.056202292169838 28.914695029333178 loc29
23.11917726438314 33.40279949437384 loc30
15.06794044793056 44.119619224702674 loc31
10.277578260559428 28.857972009591926 loc32
44.697145747519436 19.24361431213037 loc33
27.07849105550449 8.57024081355161 loc34
49.38829685582101 2.400049838883583 loc35
18.74463966898901 6.910499981687418 loc36
37.284606693185104 35.91039781309688 loc37
12.15077704461151 37.405116535037806 loc38
15.248905801073864 35.505907224196356 loc39
